species,port,gear,year,qtr,n,landing,coverage
STAR,CRS,TWL,1978,1,1,0,1
STRK,CRS,TWL,1978,1,1,0,1
SWSP,CRS,TWL,1978,1,1,0,0
TIGR,CRS,TWL,1978,1,1,0,1
URCK,CRS,TWL,1978,1,1,0,1
VRML,CRS,TWL,1978,1,1,0,1
WDOW,CRS,TWL,1978,1,1,38126,0
YEYE,CRS,TWL,1978,1,1,0,1
YMTH,CRS,TWL,1978,1,1,0,0
YTRK,CRS,TWL,1978,1,1,19063,0
ARRA,CRS,TWL,1981,1,1,0,1
BANK,CRS,TWL,1981,1,1,0,1
BCAC,CRS,TWL,1981,1,1,0,1
BLCK,CRS,TWL,1981,1,1,0,1
BLGL,CRS,TWL,1981,1,1,0,1
BLUR,CRS,TWL,1981,1,1,0,1
BRNZ,CRS,TWL,1981,1,1,0,0
BRWN,CRS,TWL,1981,1,1,0,1
CBZN,CRS,TWL,1981,1,1,0,1
CLPR,CRS,TWL,1981,1,1,0,1
CMEL,CRS,TWL,1981,1,1,0,1
CNRY,CRS,TWL,1981,1,1,0,1
COPP,CRS,TWL,1981,1,1,0,1
CWCD,CRS,TWL,1981,1,1,0,1
DBRK,CRS,TWL,1981,1,1,240817,0
EGLS,CRS,TWL,1981,1,1,0,0
FLAG,CRS,TWL,1981,1,1,0,1
GBLC,CRS,TWL,1981,1,1,0,1
GRAS,CRS,TWL,1981,1,1,0,0
GSPT,CRS,TWL,1981,1,1,0,1
GSRK,CRS,TWL,1981,1,1,0,1
LCOD,CRS,TWL,1981,1,1,0,1
LSPN,CRS,TWL,1981,1,1,0,0
MXRF,CRS,TWL,1981,1,1,0,0
OLVE,CRS,TWL,1981,1,1,0,1
PNKR,CRS,TWL,1981,1,1,0,0
POP,CRS,TWL,1981,1,1,0,1
QLBK,CRS,TWL,1981,1,1,0,0
RDBD,CRS,TWL,1981,1,1,6019,0
REDS,CRS,TWL,1981,1,1,0,1
REX,CRS,TWL,1981,1,1,0,0
REYE,CRS,TWL,1981,1,1,0,0
ROSY,CRS,TWL,1981,1,1,0,0
RSTN,CRS,TWL,1981,1,1,0,0
SBLY,CRS,TWL,1981,1,1,0,1
SHRP,CRS,TWL,1981,1,1,0,1
SLGR,CRS,TWL,1981,1,1,0,0
SNOS,CRS,TWL,1981,1,1,54183,0
SPKL,CRS,TWL,1981,1,1,0,1
SRKR,CRS,TWL,1981,1,1,0,0
SSPN,CRS,TWL,1981,1,1,0,1
STAR,CRS,TWL,1981,1,1,0,1
STRK,CRS,TWL,1981,1,1,0,1
SWSP,CRS,TWL,1981,1,1,0,0
TIGR,CRS,TWL,1981,1,1,0,0
URCK,CRS,TWL,1981,1,1,0,1
VRML,CRS,TWL,1981,1,1,0,1
WDOW,CRS,TWL,1981,1,1,0,1
YEYE,CRS,TWL,1981,1,1,0,1
YMTH,CRS,TWL,1981,1,1,0,0
YTRK,CRS,TWL,1981,1,1,0,1
ARRA,CRS,TWL,1982,1,3,0,1
BANK,CRS,TWL,1982,1,3,0,1
BCAC,CRS,TWL,1982,1,3,19455,1
BLCK,CRS,TWL,1982,1,3,0,1
BLGL,CRS,TWL,1982,1,3,0,1
BLUR,CRS,TWL,1982,1,3,0,1
BRNZ,CRS,TWL,1982,1,3,0,1
BRWN,CRS,TWL,1982,1,3,0,0
CBZN,CRS,TWL,1982,1,3,0,1
CLPR,CRS,TWL,1982,1,3,0,1
CMEL,CRS,TWL,1982,1,3,0,0
CNRY,CRS,TWL,1982,1,3,298117,0.666666666666667
COPP,CRS,TWL,1982,1,3,0,1
CWCD,CRS,TWL,1982,1,3,0,1
DBRK,CRS,TWL,1982,1,3,0,1
EGLS,CRS,TWL,1982,1,3,0,0
FLAG,CRS,TWL,1982,1,3,0,1
GBLC,CRS,TWL,1982,1,3,0,1
GRAS,CRS,TWL,1982,1,3,0,0
GSPT,CRS,TWL,1982,1,3,146,0.666666666666667
GSRK,CRS,TWL,1982,1,3,0,1
LCOD,CRS,TWL,1982,1,3,0,1
LSPN,CRS,TWL,1982,1,3,0,0
MXRF,CRS,TWL,1982,1,3,0,0
OLVE,CRS,TWL,1982,1,3,0,1
PNKR,CRS,TWL,1982,1,3,0,0
POP,CRS,TWL,1982,1,3,847,0.666666666666667
QLBK,CRS,TWL,1982,1,3,0,0
RDBD,CRS,TWL,1982,1,3,1168,0.666666666666667
REDS,CRS,TWL,1982,1,3,0,1
REX,CRS,TWL,1982,1,3,0,0
REYE,CRS,TWL,1982,1,3,0,0
ROSY,CRS,TWL,1982,1,3,0,0
RSTN,CRS,TWL,1982,1,3,0,0
SBLY,CRS,TWL,1982,1,3,0,0
SHRP,CRS,TWL,1982,1,3,0,1
SLGR,CRS,TWL,1982,1,3,0,0
SNOS,CRS,TWL,1982,1,3,2044,0.333333333333333
SPKL,CRS,TWL,1982,1,3,0,1
SRKR,CRS,TWL,1982,1,3,0,0
SSPN,CRS,TWL,1982,1,3,0,1
STAR,CRS,TWL,1982,1,3,0,1
STRK,CRS,TWL,1982,1,3,0,1
SWSP,CRS,TWL,1982,1,3,0,0
TIGR,CRS,TWL,1982,1,3,0,1
URCK,CRS,TWL,1982,1,3,0,1
VRML,CRS,TWL,1982,1,3,1519,0.666666666666667
WDOW,CRS,TWL,1982,1,3,58,0.666666666666667
YEYE,CRS,TWL,1982,1,3,0,1
YMTH,CRS,TWL,1982,1,3,0,0
YTRK,CRS,TWL,1982,1,3,0,1
ARRA,CRS,TWL,1978,2,1,0,1
BANK,CRS,TWL,1978,2,1,0,1
BCAC,CRS,TWL,1978,2,1,36275,1
BLCK,CRS,TWL,1978,2,1,0,1
BLGL,CRS,TWL,1978,2,1,0,1
BLUR,CRS,TWL,1978,2,1,0,1
BRNZ,CRS,TWL,1978,2,1,0,1
BRWN,CRS,TWL,1978,2,1,0,1
CBZN,CRS,TWL,1978,2,1,0,0
CLPR,CRS,TWL,1978,2,1,0,1
CMEL,CRS,TWL,1978,2,1,0,0
CNRY,CRS,TWL,1978,2,1,286852,0
COPP,CRS,TWL,1978,2,1,0,1
CWCD,CRS,TWL,1978,2,1,0,1
DBRK,CRS,TWL,1978,2,1,0,1
EGLS,CRS,TWL,1978,2,1,0,0
FLAG,CRS,TWL,1978,2,1,0,1
GBLC,CRS,TWL,1978,2,1,0,1
GRAS,CRS,TWL,1978,2,1,0,0
GSPT,CRS,TWL,1978,2,1,0,1
GSRK,CRS,TWL,1978,2,1,0,1
LCOD,CRS,TWL,1978,2,1,0,1
LSPN,CRS,TWL,1978,2,1,0,0
MXRF,CRS,TWL,1978,2,1,0,0
OLVE,CRS,TWL,1978,2,1,0,1
PNKR,CRS,TWL,1978,2,1,0,0
POP,CRS,TWL,1978,2,1,0,1
QLBK,CRS,TWL,1978,2,1,0,0
RDBD,CRS,TWL,1978,2,1,0,1
REDS,CRS,TWL,1978,2,1,0,1
REX,CRS,TWL,1978,2,1,0,0
REYE,CRS,TWL,1978,2,1,0,1
ROSY,CRS,TWL,1978,2,1,0,0
RSTN,CRS,TWL,1978,2,1,0,1
SBLY,CRS,TWL,1978,2,1,0,1
SHRP,CRS,TWL,1978,2,1,0,1
SLGR,CRS,TWL,1978,2,1,0,0
SNOS,CRS,TWL,1978,2,1,0,1
SPKL,CRS,TWL,1978,2,1,0,1
SRKR,CRS,TWL,1978,2,1,0,0
SSPN,CRS,TWL,1978,2,1,0,1
STAR,CRS,TWL,1978,2,1,0,1
STRK,CRS,TWL,1978,2,1,0,1
SWSP,CRS,TWL,1978,2,1,0,0
TIGR,CRS,TWL,1978,2,1,0,1
URCK,CRS,TWL,1978,2,1,0,1
VRML,CRS,TWL,1978,2,1,0,1
WDOW,CRS,TWL,1978,2,1,0,1
YEYE,CRS,TWL,1978,2,1,0,1
YMTH,CRS,TWL,1978,2,1,0,0
YTRK,CRS,TWL,1978,2,1,16462,0
ARRA,CRS,TWL,1980,2,9,0,1
BANK,CRS,TWL,1980,2,9,0,1
BCAC,CRS,TWL,1980,2,9,27196,0.888888888888889
BLCK,CRS,TWL,1980,2,9,0,1
BLGL,CRS,TWL,1980,2,9,0,1
BLUR,CRS,TWL,1980,2,9,0,1
BRNZ,CRS,TWL,1980,2,9,0,1
BRWN,CRS,TWL,1980,2,9,0,1
CBZN,CRS,TWL,1980,2,9,0,0
CLPR,CRS,TWL,1980,2,9,2468,1
CMEL,CRS,TWL,1980,2,9,0,0
CNRY,CRS,TWL,1980,2,9,80659,0.333333333333333
COPP,CRS,TWL,1980,2,9,0,1
CWCD,CRS,TWL,1980,2,9,0,1
DBRK,CRS,TWL,1980,2,9,656,0.777777777777778
EGLS,CRS,TWL,1980,2,9,0,0
FLAG,CRS,TWL,1980,2,9,0,1
GBLC,CRS,TWL,1980,2,9,0,0
GRAS,CRS,TWL,1980,2,9,0,1
GSPT,CRS,TWL,1980,2,9,1682,0.555555555555556
GSRK,CRS,TWL,1980,2,9,50,0.888888888888889
LCOD,CRS,TWL,1980,2,9,0,1
LSPN,CRS,TWL,1980,2,9,0,0
MXRF,CRS,TWL,1980,2,9,0,1
OLVE,CRS,TWL,1980,2,9,0,1
PNKR,CRS,TWL,1980,2,9,0,1
POP,CRS,TWL,1980,2,9,605,0.888888888888889
QLBK,CRS,TWL,1980,2,9,0,0
RDBD,CRS,TWL,1980,2,9,1056,0.888888888888889
REDS,CRS,TWL,1980,2,9,0,1
REX,CRS,TWL,1980,2,9,0,0
REYE,CRS,TWL,1980,2,9,0,0
ROSY,CRS,TWL,1980,2,9,0,0
RSTN,CRS,TWL,1980,2,9,0,1
SBLY,CRS,TWL,1980,2,9,0,0
SHRP,CRS,TWL,1980,2,9,0,1
SLGR,CRS,TWL,1980,2,9,0,0
SNOS,CRS,TWL,1980,2,9,4847,0.888888888888889
SPKL,CRS,TWL,1980,2,9,0,1
SRKR,CRS,TWL,1980,2,9,0,0
SSPN,CRS,TWL,1980,2,9,0,1
STAR,CRS,TWL,1980,2,9,0,1
STRK,CRS,TWL,1980,2,9,1212,0.888888888888889
SWSP,CRS,TWL,1980,2,9,0,0
TIGR,CRS,TWL,1980,2,9,0,0
URCK,CRS,TWL,1980,2,9,0,1
VRML,CRS,TWL,1980,2,9,0,1
WDOW,CRS,TWL,1980,2,9,107422,0.555555555555556
YEYE,CRS,TWL,1980,2,9,0,1
YMTH,CRS,TWL,1980,2,9,0,0
YTRK,CRS,TWL,1980,2,9,2405,0.666666666666667
ARRA,CRS,TWL,1982,2,5,2680,0.4
BANK,CRS,TWL,1982,2,5,0,1
BCAC,CRS,TWL,1982,2,5,212953,0.6
BLCK,CRS,TWL,1982,2,5,0,1
BLGL,CRS,TWL,1982,2,5,0,1
BLUR,CRS,TWL,1982,2,5,0,1
BRNZ,CRS,TWL,1982,2,5,0,1
BRWN,CRS,TWL,1982,2,5,0,1
CBZN,CRS,TWL,1982,2,5,0,0
CLPR,CRS,TWL,1982,2,5,4935,1
CMEL,CRS,TWL,1982,2,5,0,0
CNRY,CRS,TWL,1982,2,5,63245,0.2
COPP,CRS,TWL,1982,2,5,0,1
CWCD,CRS,TWL,1982,2,5,0,1
DBRK,CRS,TWL,1982,2,5,3776,0.6
EGLS,CRS,TWL,1982,2,5,0,0
FLAG,CRS,TWL,1982,2,5,1522,0.8
GBLC,CRS,TWL,1982,2,5,0,1
GRAS,CRS,TWL,1982,2,5,0,0
GSPT,CRS,TWL,1982,2,5,7128,0.4
GSRK,CRS,TWL,1982,2,5,18034,0.8
LCOD,CRS,TWL,1982,2,5,0,1
LSPN,CRS,TWL,1982,2,5,0,1
MXRF,CRS,TWL,1982,2,5,0,0
OLVE,CRS,TWL,1982,2,5,0,1
PNKR,CRS,TWL,1982,2,5,0,0
POP,CRS,TWL,1982,2,5,0,1
QLBK,CRS,TWL,1982,2,5,0,1
RDBD,CRS,TWL,1982,2,5,2253,0.6
REDS,CRS,TWL,1982,2,5,0,1
REX,CRS,TWL,1982,2,5,0,1
REYE,CRS,TWL,1982,2,5,0,0
ROSY,CRS,TWL,1982,2,5,0,0
RSTN,CRS,TWL,1982,2,5,0,1
SBLY,CRS,TWL,1982,2,5,0,0
SHRP,CRS,TWL,1982,2,5,0,1
SLGR,CRS,TWL,1982,2,5,0,0
SNOS,CRS,TWL,1982,2,5,0,1
SPKL,CRS,TWL,1982,2,5,0,1
SRKR,CRS,TWL,1982,2,5,0,0
SSPN,CRS,TWL,1982,2,5,0,1
STAR,CRS,TWL,1982,2,5,0,1
STRK,CRS,TWL,1982,2,5,852,0.8
SWSP,CRS,TWL,1982,2,5,0,0
TIGR,CRS,TWL,1982,2,5,0,0
URCK,CRS,TWL,1982,2,5,0,1
VRML,CRS,TWL,1982,2,5,852,0.8
WDOW,CRS,TWL,1982,2,5,2132,0.8
YEYE,CRS,TWL,1982,2,5,2558,0.8
YMTH,CRS,TWL,1982,2,5,0,0
YTRK,CRS,TWL,1982,2,5,3411,0.8
ARRA,CRS,TWL,1983,2,2,6755,0.5
BANK,CRS,TWL,1983,2,2,0,1
BCAC,CRS,TWL,1983,2,2,122232,0.5
BLCK,CRS,TWL,1983,2,2,0,1
BLGL,CRS,TWL,1983,2,2,0,1
BLUR,CRS,TWL,1983,2,2,0,1
BRNZ,CRS,TWL,1983,2,2,0,1
BRWN,CRS,TWL,1983,2,2,0,0
CBZN,CRS,TWL,1983,2,2,0,0
CLPR,CRS,TWL,1983,2,2,0,1
CMEL,CRS,TWL,1983,2,2,0,0
CNRY,CRS,TWL,1983,2,2,29211,0.5
COPP,CRS,TWL,1983,2,2,0,1
CWCD,CRS,TWL,1983,2,2,0,1
DBRK,CRS,TWL,1983,2,2,39002,0
EGLS,CRS,TWL,1983,2,2,0,0
FLAG,CRS,TWL,1983,2,2,0,1
GBLC,CRS,TWL,1983,2,2,0,0
GRAS,CRS,TWL,1983,2,2,0,0
GSPT,CRS,TWL,1983,2,2,0,1
GSRK,CRS,TWL,1983,2,2,0,1
LCOD,CRS,TWL,1983,2,2,0,1
LSPN,CRS,TWL,1983,2,2,0,0
MXRF,CRS,TWL,1983,2,2,0,0
OLVE,CRS,TWL,1983,2,2,0,1
PNKR,CRS,TWL,1983,2,2,0,0
POP,CRS,TWL,1983,2,2,7475,0.5
QLBK,CRS,TWL,1983,2,2,0,0
RDBD,CRS,TWL,1983,2,2,61547,0.5
REDS,CRS,TWL,1983,2,2,0,1
REX,CRS,TWL,1983,2,2,0,0
REYE,CRS,TWL,1983,2,2,0,0
ROSY,CRS,TWL,1983,2,2,0,0
RSTN,CRS,TWL,1983,2,2,0,0
SBLY,CRS,TWL,1983,2,2,0,1
SHRP,CRS,TWL,1983,2,2,0,1
SLGR,CRS,TWL,1983,2,2,0,0
SNOS,CRS,TWL,1983,2,2,29273,0.5
SPKL,CRS,TWL,1983,2,2,0,1
SRKR,CRS,TWL,1983,2,2,0,0
SSPN,CRS,TWL,1983,2,2,0,1
STAR,CRS,TWL,1983,2,2,0,1
STRK,CRS,TWL,1983,2,2,0,1
SWSP,CRS,TWL,1983,2,2,0,0
TIGR,CRS,TWL,1983,2,2,0,0
URCK,CRS,TWL,1983,2,2,0,1
VRML,CRS,TWL,1983,2,2,0,1
WDOW,CRS,TWL,1983,2,2,27428,0.5
YEYE,CRS,TWL,1983,2,2,0,1
YMTH,CRS,TWL,1983,2,2,0,0
YTRK,CRS,TWL,1983,2,2,14951,0.5
ARRA,CRS,TWL,1978,3,2,0,1
BANK,CRS,TWL,1978,3,2,0,1
BCAC,CRS,TWL,1978,3,2,8994,1
BLCK,CRS,TWL,1978,3,2,0,1
BLGL,CRS,TWL,1978,3,2,0,1
BLUR,CRS,TWL,1978,3,2,0,1
BRNZ,CRS,TWL,1978,3,2,0,1
BRWN,CRS,TWL,1978,3,2,0,0
CBZN,CRS,TWL,1978,3,2,0,0
CLPR,CRS,TWL,1978,3,2,0,1
CMEL,CRS,TWL,1978,3,2,0,1
CNRY,CRS,TWL,1978,3,2,192630,0.5
COPP,CRS,TWL,1978,3,2,0,1
CWCD,CRS,TWL,1978,3,2,0,1
DBRK,CRS,TWL,1978,3,2,0,1
EGLS,CRS,TWL,1978,3,2,0,0
FLAG,CRS,TWL,1978,3,2,0,1
GBLC,CRS,TWL,1978,3,2,0,1
GRAS,CRS,TWL,1978,3,2,0,1
GSPT,CRS,TWL,1978,3,2,0,1
GSRK,CRS,TWL,1978,3,2,0,1
LCOD,CRS,TWL,1978,3,2,0,1
LSPN,CRS,TWL,1978,3,2,0,0
MXRF,CRS,TWL,1978,3,2,0,0
OLVE,CRS,TWL,1978,3,2,0,1
PNKR,CRS,TWL,1978,3,2,0,1
POP,CRS,TWL,1978,3,2,0,1
QLBK,CRS,TWL,1978,3,2,0,0
RDBD,CRS,TWL,1978,3,2,0,1
REDS,CRS,TWL,1978,3,2,0,1
REX,CRS,TWL,1978,3,2,0,0
REYE,CRS,TWL,1978,3,2,0,0
ROSY,CRS,TWL,1978,3,2,0,0
RSTN,CRS,TWL,1978,3,2,0,0
SBLY,CRS,TWL,1978,3,2,0,1
SHRP,CRS,TWL,1978,3,2,0,1
SLGR,CRS,TWL,1978,3,2,0,0
SNOS,CRS,TWL,1978,3,2,0,1
SPKL,CRS,TWL,1978,3,2,0,1
SRKR,CRS,TWL,1978,3,2,0,0
SSPN,CRS,TWL,1978,3,2,0,1
STAR,CRS,TWL,1978,3,2,0,1
STRK,CRS,TWL,1978,3,2,0,1
SWSP,CRS,TWL,1978,3,2,0,0
TIGR,CRS,TWL,1978,3,2,0,0
URCK,CRS,TWL,1978,3,2,0,1
VRML,CRS,TWL,1978,3,2,0,1
WDOW,CRS,TWL,1978,3,2,0,1
YEYE,CRS,TWL,1978,3,2,134872,0.5
YMTH,CRS,TWL,1978,3,2,0,0
YTRK,CRS,TWL,1978,3,2,62912,0.5
ARRA,CRS,TWL,1980,3,14,0,1
BANK,CRS,TWL,1980,3,14,0,1
BCAC,CRS,TWL,1980,3,14,35404,1
BLCK,CRS,TWL,1980,3,14,10808,0.785714285714286
BLGL,CRS,TWL,1980,3,14,0,1
BLUR,CRS,TWL,1980,3,14,0,1
BRNZ,CRS,TWL,1980,3,14,0,1
BRWN,CRS,TWL,1980,3,14,0,1
CBZN,CRS,TWL,1980,3,14,0,0
CLPR,CRS,TWL,1980,3,14,498,1
CMEL,CRS,TWL,1980,3,14,0,0
CNRY,CRS,TWL,1980,3,14,103919,0.214285714285714
COPP,CRS,TWL,1980,3,14,0,1
CWCD,CRS,TWL,1980,3,14,0,1
DBRK,CRS,TWL,1980,3,14,11756,0.642857142857143
EGLS,CRS,TWL,1980,3,14,0,1
FLAG,CRS,TWL,1980,3,14,0,1
GBLC,CRS,TWL,1980,3,14,0,1
GRAS,CRS,TWL,1980,3,14,0,0
GSPT,CRS,TWL,1980,3,14,7212,0.571428571428571
GSRK,CRS,TWL,1980,3,14,4633,0.785714285714286
LCOD,CRS,TWL,1980,3,14,0,1
LSPN,CRS,TWL,1980,3,14,0,0
MXRF,CRS,TWL,1980,3,14,0,0
OLVE,CRS,TWL,1980,3,14,0,1
PNKR,CRS,TWL,1980,3,14,0,0
POP,CRS,TWL,1980,3,14,1150,0.928571428571429
QLBK,CRS,TWL,1980,3,14,0,0
RDBD,CRS,TWL,1980,3,14,8126,0.642857142857143
REDS,CRS,TWL,1980,3,14,0,1
REX,CRS,TWL,1980,3,14,0,0
REYE,CRS,TWL,1980,3,14,0,0
ROSY,CRS,TWL,1980,3,14,0,1
RSTN,CRS,TWL,1980,3,14,0,1
SBLY,CRS,TWL,1980,3,14,0,1
SHRP,CRS,TWL,1980,3,14,0,1
SLGR,CRS,TWL,1980,3,14,0,0
SNOS,CRS,TWL,1980,3,14,7481,0.785714285714286
SPKL,CRS,TWL,1980,3,14,0,1
SRKR,CRS,TWL,1980,3,14,0,0
SSPN,CRS,TWL,1980,3,14,0,1
STAR,CRS,TWL,1980,3,14,0,1
STRK,CRS,TWL,1980,3,14,380,0.928571428571429
SWSP,CRS,TWL,1980,3,14,0,1
TIGR,CRS,TWL,1980,3,14,0,0
URCK,CRS,TWL,1980,3,14,44,0.928571428571429
VRML,CRS,TWL,1980,3,14,0,1
WDOW,CRS,TWL,1980,3,14,13141,0.571428571428571
YEYE,CRS,TWL,1980,3,14,1972,0.928571428571429
YMTH,CRS,TWL,1980,3,14,0,0
YTRK,CRS,TWL,1980,3,14,7344,0.642857142857143
ARRA,CRS,TWL,1982,3,7,887,0.857142857142857
BANK,CRS,TWL,1982,3,7,0,1
BCAC,CRS,TWL,1982,3,7,165732,0.571428571428571
BLCK,CRS,TWL,1982,3,7,0,1
BLGL,CRS,TWL,1982,3,7,0,1
BLUR,CRS,TWL,1982,3,7,0,1
BRNZ,CRS,TWL,1982,3,7,0,1
BRWN,CRS,TWL,1982,3,7,0,1
CBZN,CRS,TWL,1982,3,7,0,1
CLPR,CRS,TWL,1982,3,7,10921,0.857142857142857
CMEL,CRS,TWL,1982,3,7,0,1
CNRY,CRS,TWL,1982,3,7,172612,0.571428571428571
