"year","species","n","landing","coverage"
1982,"GBLC",249,11122887,0.931726907630522
1982,"GRAS",249,11122887,0.208835341365462
1982,"GSPT",249,11122887,0.859437751004016
1982,"GSRK",249,11122887,0.943775100401606
1982,"LCOD",249,11122887,0.995983935742972
1982,"LSPN",249,11122887,0.244979919678715
1982,"MXRF",249,11122887,0.1285140562249
1982,"OLVE",249,11122887,0.975903614457831
1982,"POP",249,11122887,0.907630522088353
1982,"QLBK",249,11122887,0.269076305220884
1982,"RDBD",249,11122887,0.931726907630522
1982,"REDS",249,11122887,0.783132530120482
1982,"REX",249,11122887,0.168674698795181
1982,"REYE",249,11122887,0.281124497991968
1982,"ROSY",249,11122887,0.493975903614458
1982,"RSTN",249,11122887,0.530120481927711
1982,"SBLY",249,11122887,0.698795180722892
1982,"SHRP",249,11122887,0.216867469879518
1982,"SLGR",249,11122887,0.285140562248996
1982,"SNOS",249,11122887,0.883534136546185
1982,"SPKL",249,11122887,0.955823293172691
1982,"SSPN",249,11122887,0.955823293172691
1982,"STAR",249,11122887,0.991967871485944
1982,"STRK",249,11122887,0.951807228915663
1982,"SWSP",249,11122887,0.305220883534137
1982,"TIGR",249,11122887,0.409638554216867
1982,"URCK",249,11122887,0.534136546184739
1982,"VRML",249,11122887,0.927710843373494
1982,"WDOW",249,11122887,0.771084337349398
1982,"YEYE",249,11122887,0.959839357429719
1982,"YMTH",249,11122887,0.120481927710843
1982,"YTRK",249,11122887,0.763052208835341
