species,year,qtr,portComplex,gearGroup,marketCategory,live,sampleNumber,clusterNumber,weight,comLands
BANK,1983,3,ERK,TWL,250,N,198302527,1,5,18369
BANK,1983,3,MNT,NET,250,N,198302671,2,3,8954
BANK,1983,3,MNT,NET,250,N,198302674,1,3,8954
BANK,1983,3,MRO,TWL,250,N,198302627,1,5,14747
BANK,1983,3,MRO,TWL,250,N,198302627,2,25,14747
BANK,1983,3,MRO,TWL,250,N,198302632,1,5,14747
BANK,1983,3,OSF,TWL,250,N,198302194,2,13,25496
BANK,1983,3,OSF,TWL,250,N,198302194,1,8,25496
BANK,1983,4,BRG,TWL,250,N,198302837,1,52,495562
BANK,1983,4,BRG,TWL,250,N,198302820,2,5,495562
BANK,1983,4,BRG,TWL,250,N,198302820,1,14,495562
BANK,1983,4,BRG,TWL,250,N,198302830,2,46,495562
BANK,1983,4,BRG,TWL,250,N,198302837,2,32,495562
BANK,1983,4,BRG,TWL,250,N,198302846,1,47,495562
BANK,1983,4,BRG,TWL,250,N,198302830,1,49,495562
BANK,1983,4,BRG,TWL,250,N,198302838,1,3,495562
BANK,1983,4,BRG,TWL,250,N,198302829,1,50,495562
BANK,1983,4,CRS,TWL,250,N,198302608,1,7,0
BANK,1983,4,CRS,TWL,250,N,198302604,2,14,0
BANK,1983,4,CRS,TWL,250,N,198302608,2,2,0
BANK,1983,4,ERK,TWL,250,N,198302615,1,9,550
BANK,1983,4,MNT,TWL,250,N,198302694,2,17,60439
BANK,1983,4,MNT,TWL,250,N,198302694,1,26,60439
BANK,1983,4,MNT,TWL,250,N,198302696,1,20,60439
BANK,1983,4,MNT,TWL,250,N,198302686,1,26,60439
BANK,1983,4,MNT,TWL,250,N,198302696,2,34,60439
BANK,1983,4,MNT,TWL,250,N,198302680,1,7,60439
BANK,1983,4,MNT,TWL,250,N,198302680,2,7,60439
BANK,1983,4,MNT,TWL,250,N,198302686,2,21,60439
BANK,1983,4,MNT,TWL,250,N,198302687,1,40,60439
BANK,1983,4,MNT,TWL,250,N,198302691,2,9,60439
BANK,1983,4,MRO,HKL,250,N,198302643,2,5,7305
BANK,1983,4,MRO,TWL,250,N,198302864,1,43,50407
BANK,1983,4,OSD,HKL,250,N,198310560,1,3,0
BANK,1983,4,OSD,NET,250,N,198310526,1,34,0
BANK,1983,4,OSD,NET,250,N,198310556,1,216,0
BANK,1983,4,OSD,NET,250,N,198310556,2,57,0
BANK,1983,4,OSD,NET,250,N,198310557,2,113,0
BANK,1983,4,OSD,NET,250,N,198310562,1,73,0
BANK,1983,4,OSD,NET,250,N,198310564,1,119,0
BANK,1983,4,OSD,NET,250,N,198310566,1,14,0
BANK,1983,4,OSD,NET,250,N,198310514,1,39,0
BANK,1983,4,OSD,NET,250,N,198310517,1,222,0
BANK,1983,4,OSD,NET,250,N,198310592,1,78,0
BANK,1983,4,OSD,NET,250,N,198310519,1,48,0
BANK,1983,4,OSD,NET,250,N,198310594,2,100,0
BANK,1983,4,OSD,NET,250,N,198310589,1,1,0
BANK,1983,4,OSD,NET,250,N,198310580,1,2,0
BANK,1983,4,OSD,NET,250,N,198310585,1,40,0
BANK,1983,4,OSD,NET,250,N,198310591,1,61,0
BANK,1983,4,OSD,NET,250,N,198310591,2,70,0
BANK,1983,4,OSD,NET,250,N,198310592,2,78,0
BANK,1983,4,OSD,NET,250,N,198310593,2,69,0
BANK,1983,4,OSD,NET,250,N,198310594,1,91,0
BANK,1983,4,OSD,NET,250,N,198310584,1,16,0
BANK,1983,4,OSD,NET,250,N,198310593,1,74,0
BCAC,1978,1,BRG,TWL,250,N,197800452,1,2,107518
BCAC,1978,1,BRG,TWL,250,N,197800462,1,3,107518
BCAC,1978,1,BRG,TWL,250,N,197800463,1,55,107518
BCAC,1978,1,BRG,TWL,250,N,197800473,1,4,107518
BCAC,1978,1,BRG,TWL,250,N,197800451,1,18,107518
BCAC,1978,1,BRG,TWL,250,N,197800450,1,6,107518
BCAC,1978,1,BRG,TWL,250,N,197800455,1,35,107518
BCAC,1978,1,BRG,TWL,250,N,197800456,1,3,107518
BCAC,1978,1,BRG,TWL,250,N,197800473,2,9,107518
BCAC,1978,1,BRG,TWL,250,N,197800458,1,19,107518
BCAC,1978,1,BRG,TWL,250,N,197800467,1,23,107518
BCAC,1978,1,BRG,TWL,250,N,197800464,1,19,107518
BCAC,1978,1,BRG,TWL,250,N,197800467,2,21,107518
BCAC,1978,1,BRG,TWL,250,N,197800466,1,6,107518
BCAC,1978,1,BRG,TWL,250,N,197800470,2,31,107518
BCAC,1978,1,BRG,TWL,250,N,197800470,1,8,107518
BCAC,1978,1,BRG,TWL,250,N,197800451,2,6,107518
BCAC,1978,1,BRG,TWL,250,N,197800453,1,6,107518
BCAC,1978,1,BRG,TWL,250,N,197800459,1,22,107518
BCAC,1978,1,CRS,TWL,250,N,197800577,1,7,33331
BCAC,1978,1,ERK,TWL,250,N,197800573,1,5,883
BCAC,1978,1,MNT,NET,250,N,197800321,2,11,3309
BCAC,1978,1,MNT,NET,250,N,197800321,1,2,3309
BCAC,1978,1,MNT,TWL,250,N,197800308,1,37,8238
BCAC,1978,1,MNT,TWL,250,N,197800308,2,47,8238
BCAC,1978,1,MRO,HKL,250,N,197800057,1,33,15506
BCAC,1978,2,BRG,TWL,250,N,197800493,2,3,135421
BCAC,1978,2,BRG,TWL,250,N,197800487,1,26,135421
BCAC,1978,2,BRG,TWL,250,N,197800482,1,9,135421
BCAC,1978,2,BRG,TWL,250,N,197800493,1,16,135421
BCAC,1978,2,BRG,TWL,250,N,197800495,1,15,135421
BCAC,1978,2,BRG,TWL,250,N,197800489,1,41,135421
BCAC,1978,2,BRG,TWL,250,N,197800487,2,31,135421
BCAC,1978,2,BRG,TWL,250,N,197800476,1,23,135421
BCAC,1978,2,BRG,TWL,250,N,197800478,1,19,135421
BCAC,1978,2,BRG,TWL,250,N,197800492,1,3,135421
BCAC,1978,2,BRG,TWL,250,N,197800486,1,30,135421
BCAC,1978,2,BRG,TWL,250,N,197800495,2,27,135421
BCAC,1978,2,CRS,TWL,250,N,197800592,2,11,36275
BCAC,1978,2,ERK,TWL,250,N,197807815,2,16,104617
BCAC,1978,2,ERK,TWL,250,N,197800596,2,8,104617
BCAC,1978,2,ERK,TWL,250,N,197800590,1,8,104617
BCAC,1978,2,ERK,TWL,250,N,197800588,2,2,104617
BCAC,1978,2,ERK,TWL,250,N,197800590,2,7,104617
BCAC,1978,2,ERK,TWL,250,N,197800595,2,4,104617
BCAC,1978,2,ERK,TWL,250,N,197800584,1,37,104617
BCAC,1978,2,ERK,TWL,250,N,197800596,1,1,104617
BCAC,1978,2,ERK,TWL,250,N,197807815,1,11,104617
BCAC,1978,2,MNT,NET,250,N,197800330,2,31,16406
BCAC,1978,2,MNT,NET,250,N,197800328,1,15,16406
BCAC,1978,2,MNT,NET,250,N,197800328,2,11,16406
BCAC,1978,2,MNT,NET,250,N,197800330,1,16,16406
BCAC,1978,2,MNT,NET,250,N,197800327,1,21,16406
BCAC,1978,2,MNT,NET,250,N,197800327,2,28,16406
BCAC,1978,2,MNT,TWL,250,N,197800341,2,2,1036
BCAC,1978,3,BRG,TWL,250,N,197800537,1,23,416519
BCAC,1978,3,BRG,TWL,250,N,197800510,1,23,416519
BCAC,1978,3,BRG,TWL,250,N,197800521,1,32,416519
BCAC,1978,3,BRG,TWL,250,N,197800506,2,42,416519
BCAC,1978,3,BRG,TWL,250,N,197800499,1,19,416519
BCAC,1978,3,BRG,TWL,250,N,197800521,2,14,416519
BCAC,1978,3,BRG,TWL,250,N,197800534,1,19,416519
BCAC,1978,3,BRG,TWL,250,N,197800517,1,34,416519
BCAC,1978,3,BRG,TWL,250,N,197800506,1,46,416519
BCAC,1978,3,BRG,TWL,250,N,197800514,1,5,416519
BCAC,1978,3,BRG,TWL,250,N,197800529,1,48,416519
BCAC,1978,3,BRG,TWL,250,N,197800498,1,9,416519
BCAC,1978,3,BRG,TWL,250,N,197800501,2,8,416519
BCAC,1978,3,BRG,TWL,250,N,197800526,1,21,416519
BCAC,1978,3,BRG,TWL,250,N,197800504,2,24,416519
BCAC,1978,3,BRG,TWL,250,N,197800528,1,34,416519
BCAC,1978,3,BRG,TWL,250,N,197800523,1,15,416519
BCAC,1978,3,BRG,TWL,250,N,197800505,2,46,416519
BCAC,1978,3,BRG,TWL,250,N,197800505,1,34,416519
BCAC,1978,3,BRG,TWL,250,N,197800509,1,4,416519
BCAC,1978,3,BRG,TWL,250,N,197800508,1,34,416519
BCAC,1978,3,BRG,TWL,250,N,197800531,1,30,416519
BCAC,1978,3,BRG,TWL,250,N,197800511,1,32,416519
BCAC,1978,3,BRG,TWL,250,N,197800536,1,48,416519
BCAC,1978,3,BRG,TWL,250,N,197800504,1,8,416519
BCAC,1978,3,BRG,TWL,250,N,197800513,1,29,416519
BCAC,1978,3,BRG,TWL,250,N,197800520,1,44,416519
BCAC,1978,3,BRG,TWL,250,N,197800535,1,45,416519
BCAC,1978,3,BRG,TWL,250,N,197800500,1,10,416519
BCAC,1978,3,BRG,TWL,250,N,197800501,1,2,416519
BCAC,1978,3,BRG,TWL,250,N,197800507,1,33,416519
BCAC,1978,3,BRG,TWL,250,N,197800525,1,43,416519
BCAC,1978,3,BRG,TWL,250,N,197800532,1,54,416519
BCAC,1978,3,BRG,TWL,250,N,197800532,2,45,416519
BCAC,1978,3,BRG,TWL,250,N,197800515,1,49,416519
BCAC,1978,3,BRG,TWL,250,N,197800503,1,15,416519
BCAC,1978,3,CRS,TWL,250,N,197800619,1,5,8994
BCAC,1978,3,ERK,TWL,250,N,197800601,2,9,77931
BCAC,1978,3,ERK,TWL,250,N,197800624,1,6,77931
BCAC,1978,3,ERK,TWL,250,N,197800606,2,5,77931
BCAC,1978,3,ERK,TWL,250,N,197800621,2,24,77931
BCAC,1978,3,ERK,TWL,250,N,197800617,2,3,77931
BCAC,1978,3,ERK,TWL,250,N,197800606,1,3,77931
BCAC,1978,3,ERK,TWL,250,N,197800617,1,13,77931
BCAC,1978,3,ERK,TWL,250,N,197800611,2,8,77931
BCAC,1978,3,ERK,TWL,250,N,197800611,1,15,77931
BCAC,1978,3,ERK,TWL,250,N,197800621,1,6,77931
BCAC,1978,3,ERK,TWL,250,N,197800630,1,19,77931
BCAC,1978,3,ERK,TWL,250,N,197800608,1,14,77931
BCAC,1978,3,ERK,TWL,250,N,197800629,1,18,77931
BCAC,1978,3,ERK,TWL,250,N,197800630,2,14,77931
BCAC,1978,3,ERK,TWL,250,N,197800601,1,10,77931
BCAC,1978,3,ERK,TWL,250,N,197800618,1,6,77931
BCAC,1978,3,ERK,TWL,250,N,197800608,2,16,77931
BCAC,1978,3,ERK,TWL,250,N,197800605,1,7,77931
BCAC,1978,3,MNT,TWL,250,N,197800367,1,39,30984
BCAC,1978,3,MNT,TWL,250,N,197800367,2,37,30984
BCAC,1978,3,OSF,TWL,250,N,197800299,1,46,34387
BCAC,1978,3,OSF,TWL,250,N,197800299,2,31,34387
BCAC,1978,4,BRG,TWL,250,N,197800555,1,29,236268
BCAC,1978,4,BRG,TWL,250,N,197800569,1,15,236268
BCAC,1978,4,BRG,TWL,250,N,197800566,2,8,236268
BCAC,1978,4,BRG,TWL,250,N,197800544,1,16,236268
BCAC,1978,4,BRG,TWL,250,N,197800540,1,19,236268
BCAC,1978,4,BRG,TWL,250,N,197800538,1,43,236268
BCAC,1978,4,BRG,TWL,250,N,197800550,2,38,236268
BCAC,1978,4,BRG,TWL,250,N,197800561,2,12,236268
BCAC,1978,4,BRG,TWL,250,N,197800564,1,60,236268
BCAC,1978,4,BRG,TWL,250,N,197800565,1,24,236268
BCAC,1978,4,BRG,TWL,250,N,197800543,1,10,236268
BCAC,1978,4,BRG,TWL,250,N,197800552,1,24,236268
BCAC,1978,4,BRG,TWL,250,N,197800550,1,38,236268
BCAC,1978,4,BRG,TWL,250,N,197800554,1,37,236268
BCAC,1978,4,BRG,TWL,250,N,197800563,1,13,236268
BCAC,1978,4,BRG,TWL,250,N,197800541,1,41,236268
BCAC,1978,4,BRG,TWL,250,N,197800553,1,43,236268
BCAC,1978,4,BRG,TWL,250,N,197800560,1,14,236268
BCAC,1978,4,BRG,TWL,250,N,197800561,1,29,236268
BCAC,1978,4,BRG,TWL,250,N,197800551,1,14,236268
BCAC,1978,4,BRG,TWL,250,N,197800558,1,32,236268
BCAC,1978,4,BRG,TWL,250,N,197800557,1,3,236268
BCAC,1978,4,BRG,TWL,250,N,197800547,1,24,236268
BCAC,1978,4,ERK,TWL,250,N,197800633,2,5,52543
BCAC,1978,4,ERK,TWL,250,N,197800633,1,19,52543
BCAC,1979,1,BRG,TWL,250,N,197900640,1,37,77507
BCAC,1979,1,BRG,TWL,250,N,197900642,1,25,77507
BCAC,1979,1,BRG,TWL,250,N,197900786,1,10,77507
BCAC,1979,1,BRG,TWL,250,N,197900636,1,5,77507
BCAC,1979,1,BRG,TWL,250,N,197900644,1,32,77507
BCAC,1979,1,BRG,TWL,250,N,197900637,1,22,77507
BCAC,1979,1,MNT,HKL,250,N,197900398,1,17,52743
BCAC,1979,1,MNT,NET,250,N,197900711,1,16,338
BCAC,1979,1,MNT,NET,250,N,197900711,2,13,338
BCAC,1979,1,MRO,HKL,250,N,197900134,1,111,107653
BCAC,1979,1,MRO,HKL,250,N,197900139,1,99,107653
BCAC,1979,1,MRO,HKL,250,N,197900106,1,107,107653
BCAC,1979,1,MRO,HKL,250,N,197900107,1,146,107653
BCAC,1979,1,MRO,HKL,250,N,197900136,1,195,107653
BCAC,1979,1,OSF,TWL,250,N,197900781,1,30,420529
BCAC,1979,1,OSF,TWL,250,N,197900781,2,40,420529
BCAC,1979,2,BRG,TWL,250,N,197900647,1,27,1559
BCAC,1979,2,ERK,TWL,250,N,197900762,1,4,75251
BCAC,1979,2,ERK,TWL,250,N,197900751,2,12,75251
BCAC,1979,2,ERK,TWL,250,N,197900761,1,14,75251
BCAC,1979,2,ERK,TWL,250,N,197900756,1,19,75251
BCAC,1979,2,ERK,TWL,250,N,197900758,1,26,75251
BCAC,1979,2,ERK,TWL,250,N,197900760,1,1,75251
BCAC,1979,2,ERK,TWL,250,N,197900751,1,34,75251
BCAC,1979,2,ERK,TWL,250,N,197900754,2,26,75251
BCAC,1979,2,ERK,TWL,250,N,197900754,1,31,75251
BCAC,1979,2,ERK,TWL,250,N,197900758,2,27,75251
BCAC,1979,2,ERK,TWL,250,N,197900763,2,31,75251
BCAC,1979,2,ERK,TWL,250,N,197900763,1,16,75251
BCAC,1979,2,ERK,TWL,250,N,197900747,1,1,75251
BCAC,1979,2,MRO,HKL,250,N,197900142,1,172,74800
BCAC,1979,2,MRO,HKL,250,N,197900115,1,34,74800
BCAC,1979,2,MRO,HKL,250,N,197900143,1,109,74800
BCAC,1979,2,MRO,HKL,250,N,197900124,1,67,74800
BCAC,1979,2,MRO,HKL,250,N,197900112,1,167,74800
BCAC,1979,2,MRO,HKL,250,N,197900119,1,173,74800
BCAC,1979,3,BRG,TWL,250,N,197900738,1,16,44941
BCAC,1979,3,BRG,TWL,250,N,197900665,1,1,44941
BCAC,1979,3,BRG,TWL,250,N,197900659,1,27,44941
BCAC,1979,3,BRG,TWL,250,N,197900657,1,11,44941
BCAC,1979,3,BRG,TWL,250,N,197900668,2,2,44941
BCAC,1979,3,BRG,TWL,250,N,197900660,1,4,44941
BCAC,1979,3,BRG,TWL,250,N,197900668,1,9,44941
BCAC,1979,3,BRG,TWL,250,N,197900677,2,2,44941
BCAC,1979,3,BRG,TWL,250,N,197900675,1,24,44941
BCAC,1979,3,BRG,TWL,250,N,197900674,1,8,44941
