species,port,gear,year,qtr,n,landing,coverage
LCOD,OSF,TWL,1982,1,1,0,1
OLVE,OSF,TWL,1982,1,1,0,1
PNKR,OSF,TWL,1982,1,1,0,0
RDBD,OSF,TWL,1982,1,1,0,1
REX,OSF,TWL,1982,1,1,0,0
SABL,OSF,TWL,1982,1,1,0,0
SBLY,OSF,TWL,1982,1,1,0,1
SNOS,OSF,TWL,1982,1,1,0,1
SPKL,OSF,TWL,1982,1,1,0,1
SSPN,OSF,TWL,1982,1,1,0,1
STRK,OSF,TWL,1982,1,1,0,1
TIGR,OSF,TWL,1982,1,1,0,1
VRML,OSF,TWL,1982,1,1,0,1
WDOW,OSF,TWL,1982,1,1,17528,0
YTRK,OSF,TWL,1982,1,1,0,1
ARRA,OSF,TWL,1978,2,1,0,0
BANK,OSF,TWL,1978,2,1,0,1
BCAC,OSF,TWL,1978,2,1,182181,1
BLGL,OSF,TWL,1978,2,1,0,1
BLUR,OSF,TWL,1978,2,1,0,1
BRWN,OSF,TWL,1978,2,1,0,1
CLPR,OSF,TWL,1978,2,1,87447,1
CNRY,OSF,TWL,1978,2,1,0,1
CWCD,OSF,TWL,1978,2,1,21861,0
DBRK,OSF,TWL,1978,2,1,0,0
EGLS,OSF,TWL,1978,2,1,0,0
FLAG,OSF,TWL,1978,2,1,0,0
GBLC,OSF,TWL,1978,2,1,0,0
GSPT,OSF,TWL,1978,2,1,0,1
GSRK,OSF,TWL,1978,2,1,0,1
KLPG,OSF,TWL,1978,2,1,0,1
LCOD,OSF,TWL,1978,2,1,0,1
OLVE,OSF,TWL,1978,2,1,0,1
PNKR,OSF,TWL,1978,2,1,0,1
RDBD,OSF,TWL,1978,2,1,0,1
REX,OSF,TWL,1978,2,1,0,0
SABL,OSF,TWL,1978,2,1,0,0
SBLY,OSF,TWL,1978,2,1,0,1
SNOS,OSF,TWL,1978,2,1,0,1
SPKL,OSF,TWL,1978,2,1,0,1
SSPN,OSF,TWL,1978,2,1,0,1
STRK,OSF,TWL,1978,2,1,0,1
TIGR,OSF,TWL,1978,2,1,0,0
VRML,OSF,TWL,1978,2,1,0,1
WDOW,OSF,TWL,1978,2,1,0,1
YTRK,OSF,TWL,1978,2,1,0,1
ARRA,OSF,TWL,1980,2,9,1155,0.888888888888889
BANK,OSF,TWL,1980,2,9,0,1
BCAC,OSF,TWL,1980,2,9,358466,0.444444444444444
BLGL,OSF,TWL,1980,2,9,0,1
BLUR,OSF,TWL,1980,2,9,0,1
BRWN,OSF,TWL,1980,2,9,0,0
CLPR,OSF,TWL,1980,2,9,411755,0.444444444444444
CNRY,OSF,TWL,1980,2,9,27581,0.888888888888889
CWCD,OSF,TWL,1980,2,9,0,1
DBRK,OSF,TWL,1980,2,9,0,0
EGLS,OSF,TWL,1980,2,9,0,1
FLAG,OSF,TWL,1980,2,9,0,1
GBLC,OSF,TWL,1980,2,9,0,1
GSPT,OSF,TWL,1980,2,9,5363,0.888888888888889
GSRK,OSF,TWL,1980,2,9,2681,0.777777777777778
KLPG,OSF,TWL,1980,2,9,0,0
LCOD,OSF,TWL,1980,2,9,0,1
OLVE,OSF,TWL,1980,2,9,0,1
PNKR,OSF,TWL,1980,2,9,0,0
RDBD,OSF,TWL,1980,2,9,0,0
REX,OSF,TWL,1980,2,9,0,0
SABL,OSF,TWL,1980,2,9,0,1
SBLY,OSF,TWL,1980,2,9,0,1
SNOS,OSF,TWL,1980,2,9,0,1
SPKL,OSF,TWL,1980,2,9,0,1
SSPN,OSF,TWL,1980,2,9,0,1
STRK,OSF,TWL,1980,2,9,11209,0.888888888888889
TIGR,OSF,TWL,1980,2,9,0,1
VRML,OSF,TWL,1980,2,9,0,1
WDOW,OSF,TWL,1980,2,9,0,1
YTRK,OSF,TWL,1980,2,9,2681,0.888888888888889
ARRA,OSF,TWL,1982,2,9,0,1
BANK,OSF,TWL,1982,2,9,0,1
BCAC,OSF,TWL,1982,2,9,429636,0.777777777777778
BLGL,OSF,TWL,1982,2,9,1093,0
BLUR,OSF,TWL,1982,2,9,0,1
BRWN,OSF,TWL,1982,2,9,0,0
CLPR,OSF,TWL,1982,2,9,99466,0.888888888888889
CNRY,OSF,TWL,1982,2,9,30002,0
CWCD,OSF,TWL,1982,2,9,0,1
DBRK,OSF,TWL,1982,2,9,0,0
EGLS,OSF,TWL,1982,2,9,2368,0.888888888888889
FLAG,OSF,TWL,1982,2,9,0,0
GBLC,OSF,TWL,1982,2,9,0,0
GSPT,OSF,TWL,1982,2,9,0,1
GSRK,OSF,TWL,1982,2,9,808,0.888888888888889
KLPG,OSF,TWL,1982,2,9,0,0
LCOD,OSF,TWL,1982,2,9,0,1
OLVE,OSF,TWL,1982,2,9,0,1
PNKR,OSF,TWL,1982,2,9,0,1
RDBD,OSF,TWL,1982,2,9,0,1
REX,OSF,TWL,1982,2,9,0,1
SABL,OSF,TWL,1982,2,9,0,0
SBLY,OSF,TWL,1982,2,9,0,1
SNOS,OSF,TWL,1982,2,9,0,1
SPKL,OSF,TWL,1982,2,9,0,1
SSPN,OSF,TWL,1982,2,9,0,1
STRK,OSF,TWL,1982,2,9,12552,0.666666666666667
TIGR,OSF,TWL,1982,2,9,0,0
VRML,OSF,TWL,1982,2,9,0,0
WDOW,OSF,TWL,1982,2,9,0,1
YTRK,OSF,TWL,1982,2,9,8797,0.888888888888889
ARRA,OSF,TWL,1978,3,7,0,0
BANK,OSF,TWL,1978,3,7,0,1
BCAC,OSF,TWL,1978,3,7,276869,0.857142857142857
BLGL,OSF,TWL,1978,3,7,0,1
BLUR,OSF,TWL,1978,3,7,0,1
BRWN,OSF,TWL,1978,3,7,0,0
CLPR,OSF,TWL,1978,3,7,117985,0.857142857142857
CNRY,OSF,TWL,1978,3,7,11933,0.571428571428571
CWCD,OSF,TWL,1978,3,7,0,1
DBRK,OSF,TWL,1978,3,7,0,0
EGLS,OSF,TWL,1978,3,7,0,0
FLAG,OSF,TWL,1978,3,7,0,0
GBLC,OSF,TWL,1978,3,7,0,1
GSPT,OSF,TWL,1978,3,7,3242,0.857142857142857
GSRK,OSF,TWL,1978,3,7,0,1
KLPG,OSF,TWL,1978,3,7,0,0
LCOD,OSF,TWL,1978,3,7,0,1
OLVE,OSF,TWL,1978,3,7,0,1
PNKR,OSF,TWL,1978,3,7,0,0
RDBD,OSF,TWL,1978,3,7,2783,0
REX,OSF,TWL,1978,3,7,0,1
SABL,OSF,TWL,1978,3,7,0,1
SBLY,OSF,TWL,1978,3,7,0,1
SNOS,OSF,TWL,1978,3,7,0,1
SPKL,OSF,TWL,1978,3,7,0,1
SSPN,OSF,TWL,1978,3,7,0,1
STRK,OSF,TWL,1978,3,7,0,1
TIGR,OSF,TWL,1978,3,7,0,1
VRML,OSF,TWL,1978,3,7,0,0
WDOW,OSF,TWL,1978,3,7,18456,0.857142857142857
YTRK,OSF,TWL,1978,3,7,15020,0.857142857142857
ARRA,OSF,TWL,1980,3,6,0,0
BANK,OSF,TWL,1980,3,6,0,1
BCAC,OSF,TWL,1980,3,6,412564,0.333333333333333
BLGL,OSF,TWL,1980,3,6,0,1
BLUR,OSF,TWL,1980,3,6,0,1
BRWN,OSF,TWL,1980,3,6,0,1
CLPR,OSF,TWL,1980,3,6,268401,0.833333333333333
CNRY,OSF,TWL,1980,3,6,13895,0.666666666666667
CWCD,OSF,TWL,1980,3,6,0,1
DBRK,OSF,TWL,1980,3,6,0,0
EGLS,OSF,TWL,1980,3,6,0,0
FLAG,OSF,TWL,1980,3,6,0,0
GBLC,OSF,TWL,1980,3,6,0,0
GSPT,OSF,TWL,1980,3,6,0,1
GSRK,OSF,TWL,1980,3,6,5524,0.833333333333333
KLPG,OSF,TWL,1980,3,6,0,1
LCOD,OSF,TWL,1980,3,6,0,1
OLVE,OSF,TWL,1980,3,6,0,1
PNKR,OSF,TWL,1980,3,6,0,1
RDBD,OSF,TWL,1980,3,6,0,0
REX,OSF,TWL,1980,3,6,0,0
SABL,OSF,TWL,1980,3,6,0,1
SBLY,OSF,TWL,1980,3,6,0,1
SNOS,OSF,TWL,1980,3,6,0,1
SPKL,OSF,TWL,1980,3,6,0,1
SSPN,OSF,TWL,1980,3,6,0,1
STRK,OSF,TWL,1980,3,6,0,0.833333333333333
TIGR,OSF,TWL,1980,3,6,0,0
VRML,OSF,TWL,1980,3,6,11681,0
WDOW,OSF,TWL,1980,3,6,62941,0.666666666666667
YTRK,OSF,TWL,1980,3,6,0,1
ARRA,OSF,TWL,1982,3,1,0,0
BANK,OSF,TWL,1982,3,1,0,1
BCAC,OSF,TWL,1982,3,1,138614,1
BLGL,OSF,TWL,1982,3,1,0,1
BLUR,OSF,TWL,1982,3,1,0,1
BRWN,OSF,TWL,1982,3,1,0,0
CLPR,OSF,TWL,1982,3,1,3329,1
CNRY,OSF,TWL,1982,3,1,0,1
CWCD,OSF,TWL,1982,3,1,0,1
DBRK,OSF,TWL,1982,3,1,0,1
EGLS,OSF,TWL,1982,3,1,0,0
FLAG,OSF,TWL,1982,3,1,20292,0
GBLC,OSF,TWL,1982,3,1,0,1
GSPT,OSF,TWL,1982,3,1,0,1
GSRK,OSF,TWL,1982,3,1,0,1
KLPG,OSF,TWL,1982,3,1,0,0
LCOD,OSF,TWL,1982,3,1,0,1
OLVE,OSF,TWL,1982,3,1,0,1
PNKR,OSF,TWL,1982,3,1,0,1
RDBD,OSF,TWL,1982,3,1,0,1
REX,OSF,TWL,1982,3,1,0,0
SABL,OSF,TWL,1982,3,1,0,0
SBLY,OSF,TWL,1982,3,1,0,1
SNOS,OSF,TWL,1982,3,1,0,1
SPKL,OSF,TWL,1982,3,1,0,1
SSPN,OSF,TWL,1982,3,1,0,1
STRK,OSF,TWL,1982,3,1,0,1
TIGR,OSF,TWL,1982,3,1,0,0
VRML,OSF,TWL,1982,3,1,0,1
WDOW,OSF,TWL,1982,3,1,0,1
YTRK,OSF,TWL,1982,3,1,0,1
ARRA,OSF,TWL,1978,4,3,0,1
BANK,OSF,TWL,1978,4,3,0,1
BCAC,OSF,TWL,1978,4,3,157771,0.666666666666667
BLGL,OSF,TWL,1978,4,3,0,1
BLUR,OSF,TWL,1978,4,3,0,1
BRWN,OSF,TWL,1978,4,3,0,0
CLPR,OSF,TWL,1978,4,3,146432,0
CNRY,OSF,TWL,1978,4,3,5284,0.666666666666667
CWCD,OSF,TWL,1978,4,3,0,1
DBRK,OSF,TWL,1978,4,3,0,0
EGLS,OSF,TWL,1978,4,3,0,1
FLAG,OSF,TWL,1978,4,3,0,1
GBLC,OSF,TWL,1978,4,3,0,0
GSPT,OSF,TWL,1978,4,3,759,0.666666666666667
GSRK,OSF,TWL,1978,4,3,0,1
KLPG,OSF,TWL,1978,4,3,0,0
LCOD,OSF,TWL,1978,4,3,0,1
OLVE,OSF,TWL,1978,4,3,0,0
PNKR,OSF,TWL,1978,4,3,0,0
RDBD,OSF,TWL,1978,4,3,0,1
REX,OSF,TWL,1978,4,3,0,1
SABL,OSF,TWL,1978,4,3,0,0
SBLY,OSF,TWL,1978,4,3,0,1
SNOS,OSF,TWL,1978,4,3,0,1
SPKL,OSF,TWL,1978,4,3,0,1
SSPN,OSF,TWL,1978,4,3,0,1
STRK,OSF,TWL,1978,4,3,0,1
TIGR,OSF,TWL,1978,4,3,0,1
VRML,OSF,TWL,1978,4,3,0,1
WDOW,OSF,TWL,1978,4,3,759,0.666666666666667
YTRK,OSF,TWL,1978,4,3,0,1
ARRA,OSF,TWL,1980,4,3,0,0
BANK,OSF,TWL,1980,4,3,0,1
BCAC,OSF,TWL,1980,4,3,430818,0.666666666666667
BLGL,OSF,TWL,1980,4,3,0,1
BLUR,OSF,TWL,1980,4,3,0,1
BRWN,OSF,TWL,1980,4,3,0,0
CLPR,OSF,TWL,1980,4,3,212796,0.666666666666667
CNRY,OSF,TWL,1980,4,3,0,1
CWCD,OSF,TWL,1980,4,3,0,1
DBRK,OSF,TWL,1980,4,3,24474,0
EGLS,OSF,TWL,1980,4,3,0,1
FLAG,OSF,TWL,1980,4,3,0,0
GBLC,OSF,TWL,1980,4,3,0,0
GSPT,OSF,TWL,1980,4,3,0,1
GSRK,OSF,TWL,1980,4,3,0,1
KLPG,OSF,TWL,1980,4,3,0,0
LCOD,OSF,TWL,1980,4,3,0,1
OLVE,OSF,TWL,1980,4,3,0,1
PNKR,OSF,TWL,1980,4,3,0,0
RDBD,OSF,TWL,1980,4,3,0,0
REX,OSF,TWL,1980,4,3,0,0
SABL,OSF,TWL,1980,4,3,0,0
SBLY,OSF,TWL,1980,4,3,6429,0.666666666666667
SNOS,OSF,TWL,1980,4,3,158984,0.666666666666667
SPKL,OSF,TWL,1980,4,3,0,1
SSPN,OSF,TWL,1980,4,3,0,1
STRK,OSF,TWL,1980,4,3,0,1
TIGR,OSF,TWL,1980,4,3,0,0
VRML,OSF,TWL,1980,4,3,0,1
WDOW,OSF,TWL,1980,4,3,12859,0.666666666666667
YTRK,OSF,TWL,1980,4,3,0,1
ARRA,OSF,TWL,1981,4,3,0,1
BANK,OSF,TWL,1981,4,3,0,1
BCAC,OSF,TWL,1981,4,3,199127,0.333333333333333
BLGL,OSF,TWL,1981,4,3,0,1
BLUR,OSF,TWL,1981,4,3,0,0.666666666666667
BRWN,OSF,TWL,1981,4,3,0,1
CLPR,OSF,TWL,1981,4,3,384176,0.666666666666667
CNRY,OSF,TWL,1981,4,3,0,1
CWCD,OSF,TWL,1981,4,3,0,1
DBRK,OSF,TWL,1981,4,3,0,0
EGLS,OSF,TWL,1981,4,3,0,1
FLAG,OSF,TWL,1981,4,3,0,0
GBLC,OSF,TWL,1981,4,3,0,0
GSPT,OSF,TWL,1981,4,3,6033,0.666666666666667
GSRK,OSF,TWL,1981,4,3,0,1
KLPG,OSF,TWL,1981,4,3,0,0
LCOD,OSF,TWL,1981,4,3,0,1
OLVE,OSF,TWL,1981,4,3,0,1
PNKR,OSF,TWL,1981,4,3,0,0
RDBD,OSF,TWL,1981,4,3,0,1
REX,OSF,TWL,1981,4,3,0,0
SABL,OSF,TWL,1981,4,3,0,1
SBLY,OSF,TWL,1981,4,3,0,1
SNOS,OSF,TWL,1981,4,3,0,1
SPKL,OSF,TWL,1981,4,3,0,1
SSPN,OSF,TWL,1981,4,3,0,1
STRK,OSF,TWL,1981,4,3,15416,0.666666666666667
TIGR,OSF,TWL,1981,4,3,4022,0
VRML,OSF,TWL,1981,4,3,0,0
WDOW,OSF,TWL,1981,4,3,34180,0.666666666666667
YTRK,OSF,TWL,1981,4,3,0,1
ARRA,MNT,TWL,1978,1,9,0,1
BANK,MNT,TWL,1978,1,9,3917,0.777777777777778
BCAC,MNT,TWL,1978,1,9,133801,0.777777777777778
BLGL,MNT,TWL,1978,1,9,0,1
BLUR,MNT,TWL,1978,1,9,0,1
BRWN,MNT,TWL,1978,1,9,0,1
CLPR,MNT,TWL,1978,1,9,110442,0.555555555555556
CNRY,MNT,TWL,1978,1,9,0,1
CWCD,MNT,TWL,1978,1,9,205,0.888888888888889
DBRK,MNT,TWL,1978,1,9,0,0
EGLS,MNT,TWL,1978,1,9,0,1
FLAG,MNT,TWL,1978,1,9,0,0
GBLC,MNT,TWL,1978,1,9,0,0
GSPT,MNT,TWL,1978,1,9,0,1
GSRK,MNT,TWL,1978,1,9,205,0.888888888888889
KLPG,MNT,TWL,1978,1,9,0,0
LCOD,MNT,TWL,1978,1,9,2380,0.777777777777778
OLVE,MNT,TWL,1978,1,9,0,1
PNKR,MNT,TWL,1978,1,9,745,0
RDBD,MNT,TWL,1978,1,9,0,0
REX,MNT,TWL,1978,1,9,311,0
SABL,MNT,TWL,1978,1,9,4753,0
SBLY,MNT,TWL,1978,1,9,433,0
SNOS,MNT,TWL,1978,1,9,4951,0.555555555555556
SPKL,MNT,TWL,1978,1,9,0,1
SSPN,MNT,TWL,1978,1,9,0,1
STRK,MNT,TWL,1978,1,9,0,1
TIGR,MNT,TWL,1978,1,9,0,0
VRML,MNT,TWL,1978,1,9,0,1
WDOW,MNT,TWL,1978,1,9,12504,0.444444444444444
YTRK,MNT,TWL,1978,1,9,0,1
ARRA,MNT,TWL,1981,1,2,0,0
BANK,MNT,TWL,1981,1,2,0,1
BCAC,MNT,TWL,1981,1,2,221384,1
BLGL,MNT,TWL,1981,1,2,0,1
BLUR,MNT,TWL,1981,1,2,0,1
BRWN,MNT,TWL,1981,1,2,0,0
CLPR,MNT,TWL,1981,1,2,114311,0.5
CNRY,MNT,TWL,1981,1,2,0,1
CWCD,MNT,TWL,1981,1,2,0,1
DBRK,MNT,TWL,1981,1,2,0,1
EGLS,MNT,TWL,1981,1,2,0,1
FLAG,MNT,TWL,1981,1,2,0,0
GBLC,MNT,TWL,1981,1,2,0,0
GSPT,MNT,TWL,1981,1,2,0,1
GSRK,MNT,TWL,1981,1,2,0,1
KLPG,MNT,TWL,1981,1,2,0,0
LCOD,MNT,TWL,1981,1,2,0,1
OLVE,MNT,TWL,1981,1,2,0,1
PNKR,MNT,TWL,1981,1,2,0,1
RDBD,MNT,TWL,1981,1,2,0,1
REX,MNT,TWL,1981,1,2,0,0
SABL,MNT,TWL,1981,1,2,0,0
SBLY,MNT,TWL,1981,1,2,0,1
SNOS,MNT,TWL,1981,1,2,0,1
SPKL,MNT,TWL,1981,1,2,0,1
SSPN,MNT,TWL,1981,1,2,0,1
STRK,MNT,TWL,1981,1,2,0,1
TIGR,MNT,TWL,1981,1,2,0,1
VRML,MNT,TWL,1981,1,2,0,1
WDOW,MNT,TWL,1981,1,2,0,1
YTRK,MNT,TWL,1981,1,2,24646,0.5
ARRA,MNT,TWL,1982,1,4,0,0
BANK,MNT,TWL,1982,1,4,10271,0.75
BCAC,MNT,TWL,1982,1,4,291970,1
BLGL,MNT,TWL,1982,1,4,0,1
BLUR,MNT,TWL,1982,1,4,0,1
BRWN,MNT,TWL,1982,1,4,0,1
CLPR,MNT,TWL,1982,1,4,207027,0.75
CNRY,MNT,TWL,1982,1,4,0,1
CWCD,MNT,TWL,1982,1,4,0,1
DBRK,MNT,TWL,1982,1,4,0,0
EGLS,MNT,TWL,1982,1,4,0,0
FLAG,MNT,TWL,1982,1,4,0,0
GBLC,MNT,TWL,1982,1,4,0,0
GSPT,MNT,TWL,1982,1,4,1701,0.75
GSRK,MNT,TWL,1982,1,4,1701,0.75
KLPG,MNT,TWL,1982,1,4,0,0
LCOD,MNT,TWL,1982,1,4,0,1
OLVE,MNT,TWL,1982,1,4,0,1
PNKR,MNT,TWL,1982,1,4,0,0
RDBD,MNT,TWL,1982,1,4,0,1
REX,MNT,TWL,1982,1,4,0,1
SABL,MNT,TWL,1982,1,4,0,0
SBLY,MNT,TWL,1982,1,4,0,1
SNOS,MNT,TWL,1982,1,4,0,1
SPKL,MNT,TWL,1982,1,4,0,1
SSPN,MNT,TWL,1982,1,4,0,1
STRK,MNT,TWL,1982,1,4,0,1
TIGR,MNT,TWL,1982,1,4,0,0
VRML,MNT,TWL,1982,1,4,0,0
WDOW,MNT,TWL,1982,1,4,0,1
YTRK,MNT,TWL,1982,1,4,0,1
ARRA,MNT,TWL,1978,2,8,0,0
BANK,MNT,TWL,1978,2,8,104743,0.5
BCAC,MNT,TWL,1978,2,8,450210,0.625
BLGL,MNT,TWL,1978,2,8,26161,0.875
BLUR,MNT,TWL,1978,2,8,0,0.875
BRWN,MNT,TWL,1978,2,8,0,0
CLPR,MNT,TWL,1978,2,8,199275,0.75
