species,gear,year,n,landing,coverage
FLAG,TWL,1982,219,9197127,0.735159817351598
GBLC,HKL,1978,1,31286,1
GBLC,HKL,1979,29,781540,0.586206896551724
GBLC,HKL,1980,24,630761,0.916666666666667
GBLC,HKL,1981,27,637932,1
GBLC,HKL,1982,29,1775568,0.931034482758621
GBLC,NET,1978,4,67535,0.25
GBLC,NET,1979,1,746,1
GBLC,NET,1982,1,150192,1
GBLC,TWL,1978,119,5764425,0.663865546218487
GBLC,TWL,1979,72,7304535,1
GBLC,TWL,1980,247,18260573,0.991902834008097
GBLC,TWL,1981,210,15828056,0.919047619047619
GBLC,TWL,1982,219,9197127,0.931506849315068
GRAS,HKL,1978,1,31286,1
GRAS,HKL,1979,29,781540,0.241379310344828
GRAS,HKL,1980,24,630761,0.208333333333333
GRAS,HKL,1981,27,637932,0.148148148148148
GRAS,HKL,1982,29,1775568,0.0344827586206897
GRAS,NET,1978,4,67535,0.75
GRAS,NET,1979,1,746,1
GRAS,NET,1982,1,150192,0
GRAS,TWL,1978,119,5764425,0.0168067226890756
GRAS,TWL,1979,72,7304535,0.361111111111111
GRAS,TWL,1980,247,18260573,0.230769230769231
GRAS,TWL,1981,210,15828056,0.0714285714285714
GRAS,TWL,1982,219,9197127,0.136986301369863
GSPT,HKL,1978,1,31286,1
GSPT,HKL,1979,29,781540,0.793103448275862
GSPT,HKL,1980,24,630761,0.791666666666667
GSPT,HKL,1981,27,637932,0.518518518518518
GSPT,HKL,1982,29,1775568,0.689655172413793
GSPT,NET,1978,4,67535,1
GSPT,NET,1979,1,746,1
GSPT,NET,1982,1,150192,1
GSPT,TWL,1978,119,5764425,0.848739495798319
GSPT,TWL,1979,72,7304535,0.805555555555556
GSPT,TWL,1980,247,18260573,0.846153846153846
GSPT,TWL,1981,210,15828056,0.895238095238095
GSPT,TWL,1982,219,9197127,0.881278538812785
GSRK,HKL,1978,1,31286,0
GSRK,HKL,1979,29,781540,0.96551724137931
GSRK,HKL,1980,24,630761,0.958333333333333
GSRK,HKL,1981,27,637932,0.888888888888889
GSRK,HKL,1982,29,1775568,1
GSRK,NET,1978,4,67535,1
GSRK,NET,1979,1,746,1
GSRK,NET,1982,1,150192,1
GSRK,TWL,1978,119,5764425,0.823529411764706
GSRK,TWL,1979,72,7304535,0.861111111111111
GSRK,TWL,1980,247,18260573,0.923076923076923
GSRK,TWL,1981,210,15828056,0.942857142857143
GSRK,TWL,1982,219,9197127,0.936073059360731
LCOD,HKL,1978,1,31286,1
LCOD,HKL,1979,29,781540,0.862068965517241
LCOD,HKL,1980,24,630761,0.916666666666667
LCOD,HKL,1981,27,637932,1
LCOD,HKL,1982,29,1775568,1
LCOD,NET,1978,4,67535,0.25
LCOD,NET,1979,1,746,1
LCOD,NET,1982,1,150192,1
LCOD,TWL,1978,119,5764425,0.991596638655462
LCOD,TWL,1979,72,7304535,1
LCOD,TWL,1980,247,18260573,0.94331983805668
LCOD,TWL,1981,210,15828056,0.990476190476191
LCOD,TWL,1982,219,9197127,0.995433789954338
LSPN,HKL,1978,1,31286,1
LSPN,HKL,1979,29,781540,0.827586206896552
LSPN,HKL,1980,24,630761,0
LSPN,HKL,1981,27,637932,0.111111111111111
LSPN,HKL,1982,29,1775568,0.103448275862069
LSPN,NET,1978,4,67535,0.75
LSPN,NET,1979,1,746,0
LSPN,NET,1982,1,150192,1
LSPN,TWL,1978,119,5764425,0.773109243697479
LSPN,TWL,1979,72,7304535,0.305555555555556
LSPN,TWL,1980,247,18260573,0.340080971659919
LSPN,TWL,1981,210,15828056,0.385714285714286
LSPN,TWL,1982,219,9197127,0.611872146118721
MXRF,HKL,1978,1,31286,0
MXRF,HKL,1979,29,781540,0.379310344827586
MXRF,HKL,1980,24,630761,0.458333333333333
MXRF,HKL,1981,27,637932,0.296296296296296
MXRF,HKL,1982,29,1775568,0.0689655172413793
MXRF,NET,1978,4,67535,0.75
MXRF,NET,1979,1,746,1
MXRF,NET,1982,1,150192,0
MXRF,TWL,1978,119,5764425,0.378151260504202
MXRF,TWL,1979,72,7304535,0.222222222222222
MXRF,TWL,1980,247,18260573,0.340080971659919
MXRF,TWL,1981,210,15828056,0.257142857142857
MXRF,TWL,1982,219,9197127,0.447488584474886
OLVE,HKL,1978,1,31286,1
OLVE,HKL,1979,29,781540,0.896551724137931
OLVE,HKL,1980,24,630761,0.916666666666667
OLVE,HKL,1981,27,637932,0.962962962962963
OLVE,HKL,1982,29,1775568,0.96551724137931
OLVE,NET,1978,4,67535,1
OLVE,NET,1979,1,746,1
OLVE,NET,1982,1,150192,1
OLVE,TWL,1978,119,5764425,0.983193277310924
OLVE,TWL,1979,72,7304535,1
OLVE,TWL,1980,247,18260573,0.789473684210526
OLVE,TWL,1981,210,15828056,0.904761904761905
OLVE,TWL,1982,219,9197127,0.995433789954338
POP,HKL,1978,1,31286,1
POP,HKL,1979,29,781540,1
POP,HKL,1980,24,630761,1
POP,HKL,1981,27,637932,1
POP,HKL,1982,29,1775568,1
POP,NET,1978,4,67535,1
POP,NET,1979,1,746,1
POP,NET,1982,1,150192,1
POP,TWL,1978,119,5764425,0.949579831932773
POP,TWL,1979,72,7304535,0.944444444444444
POP,TWL,1980,247,18260573,0.94331983805668
POP,TWL,1981,210,15828056,0.985714285714286
POP,TWL,1982,219,9197127,0.894977168949772
QLBK,HKL,1978,1,31286,0
QLBK,HKL,1979,29,781540,0.448275862068966
QLBK,HKL,1980,24,630761,0.458333333333333
QLBK,HKL,1981,27,637932,0.148148148148148
QLBK,HKL,1982,29,1775568,0.137931034482759
QLBK,NET,1978,4,67535,0
QLBK,NET,1979,1,746,1
QLBK,NET,1982,1,150192,0
QLBK,TWL,1978,119,5764425,0.411764705882353
QLBK,TWL,1979,72,7304535,0.222222222222222
QLBK,TWL,1980,247,18260573,0.0364372469635627
QLBK,TWL,1981,210,15828056,0.133333333333333
QLBK,TWL,1982,219,9197127,0.264840182648402
RDBD,HKL,1978,1,31286,1
RDBD,HKL,1979,29,781540,0.896551724137931
RDBD,HKL,1980,24,630761,0.916666666666667
RDBD,HKL,1981,27,637932,1
RDBD,HKL,1982,29,1775568,0.96551724137931
RDBD,NET,1978,4,67535,1
RDBD,NET,1979,1,746,1
RDBD,NET,1982,1,150192,1
RDBD,TWL,1978,119,5764425,0.890756302521008
RDBD,TWL,1979,72,7304535,0.888888888888889
RDBD,TWL,1980,247,18260573,0.931174089068826
RDBD,TWL,1981,210,15828056,0.90952380952381
RDBD,TWL,1982,219,9197127,0.926940639269406
REDS,HKL,1978,1,31286,1
REDS,HKL,1979,29,781540,0.758620689655172
REDS,HKL,1980,24,630761,1
REDS,HKL,1981,27,637932,1
REDS,HKL,1982,29,1775568,0.827586206896552
REDS,NET,1978,4,67535,0.25
REDS,NET,1979,1,746,1
REDS,NET,1982,1,150192,1
REDS,TWL,1978,119,5764425,0.605042016806723
REDS,TWL,1979,72,7304535,1
REDS,TWL,1980,247,18260573,0.753036437246964
REDS,TWL,1981,210,15828056,0.833333333333333
REDS,TWL,1982,219,9197127,0.940639269406393
REX,HKL,1978,1,31286,0
REX,HKL,1979,29,781540,0
REX,HKL,1980,24,630761,0.25
REX,HKL,1981,27,637932,0.037037037037037
REX,HKL,1982,29,1775568,0.0344827586206897
REX,NET,1978,4,67535,0
REX,NET,1979,1,746,1
REX,NET,1982,1,150192,0
REX,TWL,1978,119,5764425,0.142857142857143
REX,TWL,1979,72,7304535,0.0277777777777778
REX,TWL,1980,247,18260573,0.287449392712551
REX,TWL,1981,210,15828056,0.3
REX,TWL,1982,219,9197127,0.091324200913242
REYE,HKL,1978,1,31286,0
REYE,HKL,1979,29,781540,0.379310344827586
REYE,HKL,1980,24,630761,0.458333333333333
REYE,HKL,1981,27,637932,0.185185185185185
REYE,HKL,1982,29,1775568,0.482758620689655
REYE,NET,1978,4,67535,0.75
REYE,NET,1979,1,746,1
REYE,NET,1982,1,150192,0
REYE,TWL,1978,119,5764425,0.235294117647059
REYE,TWL,1979,72,7304535,0.208333333333333
REYE,TWL,1980,247,18260573,0.34412955465587
REYE,TWL,1981,210,15828056,0.261904761904762
REYE,TWL,1982,219,9197127,0.602739726027397
ROSY,HKL,1978,1,31286,0
ROSY,HKL,1979,29,781540,0.172413793103448
ROSY,HKL,1980,24,630761,0.75
ROSY,HKL,1981,27,637932,0.296296296296296
ROSY,HKL,1982,29,1775568,0.379310344827586
ROSY,NET,1978,4,67535,0.75
ROSY,NET,1979,1,746,0
ROSY,NET,1982,1,150192,1
ROSY,TWL,1978,119,5764425,0.596638655462185
ROSY,TWL,1979,72,7304535,0.763888888888889
ROSY,TWL,1980,247,18260573,0.659919028340081
ROSY,TWL,1981,210,15828056,0.680952380952381
ROSY,TWL,1982,219,9197127,0.442922374429224
RSTN,HKL,1978,1,31286,1
RSTN,HKL,1979,29,781540,0.379310344827586
RSTN,HKL,1980,24,630761,0.833333333333333
RSTN,HKL,1981,27,637932,0.888888888888889
RSTN,HKL,1982,29,1775568,0.827586206896552
RSTN,NET,1978,4,67535,0
RSTN,NET,1979,1,746,0
RSTN,NET,1982,1,150192,1
RSTN,TWL,1978,119,5764425,0.478991596638655
RSTN,TWL,1979,72,7304535,0.777777777777778
RSTN,TWL,1980,247,18260573,0.680161943319838
RSTN,TWL,1981,210,15828056,0.571428571428571
RSTN,TWL,1982,219,9197127,0.625570776255708
SBLY,HKL,1978,1,31286,1
SBLY,HKL,1979,29,781540,0.448275862068966
SBLY,HKL,1980,24,630761,0.666666666666667
SBLY,HKL,1981,27,637932,0.814814814814815
SBLY,HKL,1982,29,1775568,0.758620689655172
SBLY,NET,1978,4,67535,0.75
SBLY,NET,1979,1,746,1
SBLY,NET,1982,1,150192,0
SBLY,TWL,1978,119,5764425,0.310924369747899
SBLY,TWL,1979,72,7304535,0.458333333333333
SBLY,TWL,1980,247,18260573,0.51417004048583
SBLY,TWL,1981,210,15828056,0.723809523809524
SBLY,TWL,1982,219,9197127,0.493150684931507
SHRP,HKL,1978,1,31286,0
SHRP,HKL,1979,29,781540,0.620689655172414
SHRP,HKL,1980,24,630761,0.333333333333333
SHRP,HKL,1981,27,637932,0
SHRP,HKL,1982,29,1775568,0.379310344827586
SHRP,NET,1978,4,67535,0.75
SHRP,NET,1979,1,746,0
SHRP,NET,1982,1,150192,0
SHRP,TWL,1978,119,5764425,0.126050420168067
SHRP,TWL,1979,72,7304535,0.319444444444444
SHRP,TWL,1980,247,18260573,0.125506072874494
SHRP,TWL,1981,210,15828056,0.295238095238095
SHRP,TWL,1982,219,9197127,0.438356164383562
SLGR,HKL,1978,1,31286,0
SLGR,HKL,1979,29,781540,0
SLGR,HKL,1980,24,630761,0.375
SLGR,HKL,1981,27,637932,0.037037037037037
SLGR,HKL,1982,29,1775568,0.206896551724138
SLGR,NET,1978,4,67535,0.75
SLGR,NET,1979,1,746,1
SLGR,NET,1982,1,150192,0
SLGR,TWL,1978,119,5764425,0.336134453781513
SLGR,TWL,1979,72,7304535,0.263888888888889
SLGR,TWL,1980,247,18260573,0.493927125506073
SLGR,TWL,1981,210,15828056,0.247619047619048
SLGR,TWL,1982,219,9197127,0.0867579908675799
SNOS,HKL,1978,1,31286,1
SNOS,HKL,1979,29,781540,1
SNOS,HKL,1980,24,630761,1
SNOS,HKL,1981,27,637932,1
SNOS,HKL,1982,29,1775568,1
SNOS,NET,1978,4,67535,1
SNOS,NET,1979,1,746,1
SNOS,NET,1982,1,150192,1
SNOS,TWL,1978,119,5764425,0.941176470588235
SNOS,TWL,1979,72,7304535,0.972222222222222
SNOS,TWL,1980,247,18260573,0.91497975708502
SNOS,TWL,1981,210,15828056,0.838095238095238
SNOS,TWL,1982,219,9197127,0.867579908675799
SPKL,HKL,1978,1,31286,0
SPKL,HKL,1979,29,781540,0.793103448275862
SPKL,HKL,1980,24,630761,0.875
SPKL,HKL,1981,27,637932,0.814814814814815
SPKL,HKL,1982,29,1775568,0.724137931034483
SPKL,NET,1978,4,67535,0
SPKL,NET,1979,1,746,1
SPKL,NET,1982,1,150192,1
SPKL,TWL,1978,119,5764425,1
SPKL,TWL,1979,72,7304535,1
SPKL,TWL,1980,247,18260573,1
SPKL,TWL,1981,210,15828056,1
SPKL,TWL,1982,219,9197127,0.986301369863014
SSPN,HKL,1978,1,31286,1
SSPN,HKL,1979,29,781540,1
SSPN,HKL,1980,24,630761,0.958333333333333
SSPN,HKL,1981,27,637932,1
SSPN,HKL,1982,29,1775568,1
SSPN,NET,1978,4,67535,1
SSPN,NET,1979,1,746,1
SSPN,NET,1982,1,150192,1
SSPN,TWL,1978,119,5764425,0.983193277310924
SSPN,TWL,1979,72,7304535,1
SSPN,TWL,1980,247,18260573,0.987854251012146
SSPN,TWL,1981,210,15828056,1
SSPN,TWL,1982,219,9197127,0.986301369863014
STAR,HKL,1978,1,31286,1
STAR,HKL,1979,29,781540,0.96551724137931
STAR,HKL,1980,24,630761,1
STAR,HKL,1981,27,637932,0.814814814814815
STAR,HKL,1982,29,1775568,0.931034482758621
STAR,NET,1978,4,67535,1
STAR,NET,1979,1,746,1
STAR,NET,1982,1,150192,1
STAR,TWL,1978,119,5764425,1
STAR,TWL,1979,72,7304535,1
STAR,TWL,1980,247,18260573,0.995951417004049
STAR,TWL,1981,210,15828056,1
STAR,TWL,1982,219,9197127,0.981735159817352
STRK,HKL,1978,1,31286,1
STRK,HKL,1979,29,781540,1
STRK,HKL,1980,24,630761,1
STRK,HKL,1981,27,637932,1
STRK,HKL,1982,29,1775568,1
STRK,NET,1978,4,67535,1
STRK,NET,1979,1,746,1
STRK,NET,1982,1,150192,1
STRK,TWL,1978,119,5764425,0.798319327731092
STRK,TWL,1979,72,7304535,0.722222222222222
STRK,TWL,1980,247,18260573,0.88663967611336
STRK,TWL,1981,210,15828056,0.976190476190476
STRK,TWL,1982,219,9197127,0.945205479452055
SWSP,HKL,1978,1,31286,1
SWSP,HKL,1979,29,781540,0
SWSP,HKL,1980,24,630761,0.166666666666667
SWSP,HKL,1981,27,637932,0
SWSP,HKL,1982,29,1775568,0.551724137931034
SWSP,NET,1978,4,67535,0.75
SWSP,NET,1979,1,746,0
SWSP,NET,1982,1,150192,1
SWSP,TWL,1978,119,5764425,0.445378151260504
SWSP,TWL,1979,72,7304535,0.361111111111111
SWSP,TWL,1980,247,18260573,0.0526315789473684
SWSP,TWL,1981,210,15828056,0.30952380952381
SWSP,TWL,1982,219,9197127,0.182648401826484
TIGR,HKL,1978,1,31286,0
TIGR,HKL,1979,29,781540,0.551724137931034
TIGR,HKL,1980,24,630761,0
TIGR,HKL,1981,27,637932,0.037037037037037
TIGR,HKL,1982,29,1775568,0.482758620689655
TIGR,NET,1978,4,67535,1
TIGR,NET,1979,1,746,1
TIGR,NET,1982,1,150192,1
TIGR,TWL,1978,119,5764425,0.336134453781513
TIGR,TWL,1979,72,7304535,0.0694444444444444
TIGR,TWL,1980,247,18260573,0.218623481781377
TIGR,TWL,1981,210,15828056,0.128571428571429
TIGR,TWL,1982,219,9197127,0.378995433789954
URCK,HKL,1978,1,31286,0
URCK,HKL,1979,29,781540,0.551724137931034
URCK,HKL,1980,24,630761,0.416666666666667
URCK,HKL,1981,27,637932,0
URCK,HKL,1982,29,1775568,0.241379310344828
URCK,NET,1978,4,67535,0.25
URCK,NET,1979,1,746,0
URCK,NET,1982,1,150192,0
URCK,TWL,1978,119,5764425,0.369747899159664
URCK,TWL,1979,72,7304535,0.277777777777778
URCK,TWL,1980,247,18260573,0.105263157894737
URCK,TWL,1981,210,15828056,0.0333333333333333
URCK,TWL,1982,219,9197127,0.146118721461187
VRML,HKL,1978,1,31286,1
VRML,HKL,1979,29,781540,0.827586206896552
VRML,HKL,1980,24,630761,0.458333333333333
VRML,HKL,1981,27,637932,0.518518518518518
VRML,HKL,1982,29,1775568,0.655172413793103
VRML,NET,1978,4,67535,1
VRML,NET,1979,1,746,1
VRML,NET,1982,1,150192,1
VRML,TWL,1978,119,5764425,0.983193277310924
VRML,TWL,1979,72,7304535,0.986111111111111
VRML,TWL,1980,247,18260573,0.987854251012146
VRML,TWL,1981,210,15828056,0.985714285714286
VRML,TWL,1982,219,9197127,0.963470319634703
WDOW,HKL,1978,1,31286,1
WDOW,HKL,1979,29,781540,0.96551724137931
WDOW,HKL,1980,24,630761,0.958333333333333
WDOW,HKL,1981,27,637932,0.814814814814815
WDOW,HKL,1982,29,1775568,0.620689655172414
WDOW,NET,1978,4,67535,0
WDOW,NET,1979,1,746,0
WDOW,NET,1982,1,150192,1
WDOW,TWL,1978,119,5764425,0.773109243697479
WDOW,TWL,1979,72,7304535,0.680555555555556
WDOW,TWL,1980,247,18260573,0.639676113360324
WDOW,TWL,1981,210,15828056,0.676190476190476
WDOW,TWL,1982,219,9197127,0.789954337899543
YEYE,HKL,1978,1,31286,1
YEYE,HKL,1979,29,781540,0.827586206896552
YEYE,HKL,1980,24,630761,0.75
YEYE,HKL,1981,27,637932,0.592592592592593
YEYE,HKL,1982,29,1775568,0.862068965517241
YEYE,NET,1978,4,67535,1
YEYE,NET,1979,1,746,1
YEYE,NET,1982,1,150192,1
YEYE,TWL,1978,119,5764425,0.983193277310924
YEYE,TWL,1979,72,7304535,0.986111111111111
YEYE,TWL,1980,247,18260573,0.97165991902834
YEYE,TWL,1981,210,15828056,0.995238095238095
YEYE,TWL,1982,219,9197127,0.972602739726027
YMTH,HKL,1978,1,31286,0
YMTH,HKL,1979,29,781540,0.413793103448276
YMTH,HKL,1980,24,630761,0.583333333333333
YMTH,HKL,1981,27,637932,0.62962962962963
YMTH,HKL,1982,29,1775568,0.137931034482759
YMTH,NET,1978,4,67535,0
YMTH,NET,1979,1,746,0
YMTH,NET,1982,1,150192,0
YMTH,TWL,1978,119,5764425,0.571428571428571
YMTH,TWL,1979,72,7304535,0.388888888888889
YMTH,TWL,1980,247,18260573,0.303643724696356
YMTH,TWL,1981,210,15828056,0.657142857142857
YMTH,TWL,1982,219,9197127,0.164383561643836
YTRK,HKL,1978,1,31286,0
YTRK,HKL,1979,29,781540,0.758620689655172
YTRK,HKL,1980,24,630761,0.791666666666667
YTRK,HKL,1981,27,637932,0.703703703703704
YTRK,HKL,1982,29,1775568,0.793103448275862
YTRK,NET,1978,4,67535,0
YTRK,NET,1979,1,746,1
YTRK,NET,1982,1,150192,1
YTRK,TWL,1978,119,5764425,0.798319327731092
YTRK,TWL,1979,72,7304535,0.833333333333333
YTRK,TWL,1980,247,18260573,0.854251012145749
YTRK,TWL,1981,210,15828056,0.847619047619048
