species,year,n,landing,coverage
QLBK,1978,124,5863246,0.991935483870968
QLBK,1979,102,8086821,1
QLBK,1980,271,18891334,0.870848708487085
QLBK,1981,237,16465988,0.772151898734177
QLBK,1982,249,11122887,0.903614457831325
RDBD,1978,124,5863246,0.967741935483871
RDBD,1979,102,8086821,1
RDBD,1980,271,18891334,0.974169741697417
RDBD,1981,237,16465988,0.957805907172996
RDBD,1982,249,11122887,0.975903614457831
REDS,1978,124,5863246,1
REDS,1979,102,8086821,1
REDS,1980,271,18891334,0.992619926199262
REDS,1981,237,16465988,0.9957805907173
REDS,1982,249,11122887,0.991967871485944
REX,1978,124,5863246,0.951612903225806
REX,1979,102,8086821,0.980392156862745
REX,1980,271,18891334,0.985239852398524
REX,1981,237,16465988,0.746835443037975
REX,1982,249,11122887,0.955823293172691
REYE,1978,124,5863246,0.758064516129032
REYE,1979,102,8086821,1
REYE,1980,271,18891334,0.874538745387454
REYE,1981,237,16465988,0.953586497890295
REYE,1982,249,11122887,0.855421686746988
ROSY,1978,124,5863246,1
ROSY,1979,102,8086821,1
ROSY,1980,271,18891334,0.996309963099631
ROSY,1981,237,16465988,0.991561181434599
ROSY,1982,249,11122887,0.995983935742972
RSTN,1978,124,5863246,0.991935483870968
RSTN,1979,102,8086821,0.990196078431373
RSTN,1980,271,18891334,1
RSTN,1981,237,16465988,1
RSTN,1982,249,11122887,0.991967871485944
SBLY,1978,124,5863246,0.983870967741935
SBLY,1979,102,8086821,1
SBLY,1980,271,18891334,1
SBLY,1981,237,16465988,1
SBLY,1982,249,11122887,0.991967871485944
SHRP,1978,124,5863246,1
SHRP,1979,102,8086821,0.911764705882353
SHRP,1980,271,18891334,0.96309963099631
SHRP,1981,237,16465988,0.978902953586498
SHRP,1982,249,11122887,0.991967871485944
SLGR,1978,124,5863246,1
SLGR,1979,102,8086821,0.892156862745098
SLGR,1980,271,18891334,0.985239852398524
SLGR,1981,237,16465988,0.962025316455696
SLGR,1982,249,11122887,0.927710843373494
SNOS,1978,124,5863246,0.983870967741935
SNOS,1979,102,8086821,1
SNOS,1980,271,18891334,0.966789667896679
SNOS,1981,237,16465988,0.945147679324895
SNOS,1982,249,11122887,0.959839357429719
SPKL,1978,124,5863246,0.959677419354839
SPKL,1979,102,8086821,0.941176470588235
SPKL,1980,271,18891334,0.988929889298893
SPKL,1981,237,16465988,0.978902953586498
SPKL,1982,249,11122887,0.955823293172691
SSPN,1978,124,5863246,0.991935483870968
SSPN,1979,102,8086821,1
SSPN,1980,271,18891334,0.988929889298893
SSPN,1981,237,16465988,1
SSPN,1982,249,11122887,0.987951807228916
STAR,1978,124,5863246,1
STAR,1979,102,8086821,0.990196078431373
STAR,1980,271,18891334,0.996309963099631
STAR,1981,237,16465988,0.978902953586498
STAR,1982,249,11122887,0.991967871485944
STRK,1978,124,5863246,0.983870967741935
STRK,1979,102,8086821,0.970588235294118
STRK,1980,271,18891334,0.981549815498155
STRK,1981,237,16465988,1
STRK,1982,249,11122887,0.971887550200803
SWSP,1978,124,5863246,0.903225806451613
SWSP,1979,102,8086821,0.92156862745098
SWSP,1980,271,18891334,0.966789667896679
SWSP,1981,237,16465988,0.90295358649789
SWSP,1982,249,11122887,0.967871485943775
TIGR,1978,124,5863246,0.830645161290323
TIGR,1979,102,8086821,0.852941176470588
TIGR,1980,271,18891334,0.996309963099631
TIGR,1981,237,16465988,0.987341772151899
TIGR,1982,249,11122887,0.831325301204819
URCK,1978,124,5863246,0.967741935483871
URCK,1979,102,8086821,0.833333333333333
URCK,1980,271,18891334,0.992619926199262
URCK,1981,237,16465988,0.632911392405063
URCK,1982,249,11122887,0.70281124497992
VRML,1978,124,5863246,0.991935483870968
VRML,1979,102,8086821,0.950980392156863
VRML,1980,271,18891334,0.948339483394834
VRML,1981,237,16465988,0.936708860759494
VRML,1982,249,11122887,0.93574297188755
WDOW,1978,124,5863246,0.967741935483871
WDOW,1979,102,8086821,0.892156862745098
WDOW,1980,271,18891334,0.870848708487085
WDOW,1981,237,16465988,0.869198312236287
WDOW,1982,249,11122887,0.975903614457831
YEYE,1978,124,5863246,0.983870967741935
YEYE,1979,102,8086821,0.96078431372549
YEYE,1980,271,18891334,0.959409594095941
YEYE,1981,237,16465988,0.962025316455696
YEYE,1982,249,11122887,0.971887550200803
YMTH,1978,124,5863246,0.991935483870968
YMTH,1979,102,8086821,0.941176470588235
YMTH,1980,271,18891334,0.985239852398524
YMTH,1981,237,16465988,0.949367088607595
YMTH,1982,249,11122887,0.875502008032129
YTRK,1978,124,5863246,0.983870967741935
YTRK,1979,102,8086821,0.980392156862745
YTRK,1980,271,18891334,0.966789667896679
YTRK,1981,237,16465988,0.957805907172996
YTRK,1982,249,11122887,0.975903614457831
